Nama,Rating,Waktu,Review,case folding,tokenizing,stopword,stemming,topic_0_prob,topic_1_prob,dominant_topic,label,sentimen
Yoga Aditya,2,2021-06-03 09:35:31,"Aplikasi sering trobell, mohon dapat dimaksimalkan, supaya dapat bersaing dengan apikasi ojol yg sudah populer",aplikasi sering trobell mohon dapat dimaksimalkan supaya dapat bersaing dengan apikasi ojol yg sudah populer,"['aplikasi', 'sering', 'trobell', 'mohon', 'dapat', 'dimaksimalkan', 'supaya', 'dapat', 'bersaing', 'dengan', 'apikasi', 'ojol', 'yg', 'sudah', 'populer']","['aplikasi', 'trobell', 'mohon', 'dimaksimalkan', 'bersaing', 'apikasi', 'ojol', 'yg', 'populer']",['aplikasi trobell mohon maksimal saing apikasi ojol yg populer'],0.1567545158978985,0.8432454841021014,1,0,Positif
Nindya Hidayat,1,2021-06-03 08:40:55,"Aplikasinya lemot banget , mau tracking drivernya tdk bisa jd stag di tempat aja. Buruk sekali",aplikasinya lemot banget mau tracking drivernya tdk bisa jd stag di tempat aja buruk sekali,"['aplikasinya', 'lemot', 'banget', 'mau', 'tracking', 'drivernya', 'tdk', 'bisa', 'jd', 'stag', 'di', 'tempat', 'aja', 'buruk', 'sekali']","['aplikasinya', 'lemot', 'banget', 'tracking', 'drivernya', 'tdk', 'jd', 'stag', 'aja', 'buruk']",['aplikasi lot banget tracking drivernya tdk jd stag aja buruk'],0.9428013938185484,0.0571986061814517,0,1,Negatif
Novarita,1,2021-06-03 07:34:10,"Hai tolong dong di beresin ini aplikasi di gampangin utk saya bisa akses. Speadcash saya masih simpan 100rb ga bisa di gunakan pie karepe? Kirim barang ga pernah bisa dapet driver, pesen makanan ga pernah bisa, transfer atau transaksi apapun sama sekali ga bisa!! buka aplikasi, masuk akun aja harus verifikasi dan cuma di telpon doang ga ada di kasih kode berkali-kali seperti itu. Tolong ya di perhatikan komplain saya, karena saya masih simpan saldo 100rb sama sekali ga bisa di gunakan nih!!!???",hai tolong dong di beresin ini aplikasi di gampangin utk saya bisa akses speadcash saya masih simpan rb ga bisa di gunakan pie karepe kirim barang ga pernah bisa dapet driver pesen makanan ga pernah bisa transfer atau transaksi apapun sama sekali ga bisa buka aplikasi masuk akun aja harus verifikasi dan cuma di telpon doang ga ada di kasih kode berkali kali seperti itu tolong ya di perhatikan komplain saya karena saya masih simpan saldo rb sama sekali ga bisa di gunakan nih ,"['hai', 'tolong', 'dong', 'di', 'beresin', 'ini', 'aplikasi', 'di', 'gampangin', 'utk', 'saya', 'bisa', 'akses', 'speadcash', 'saya', 'masih', 'simpan', 'rb', 'ga', 'bisa', 'di', 'gunakan', 'pie', 'karepe', 'kirim', 'barang', 'ga', 'pernah', 'bisa', 'dapet', 'driver', 'pesen', 'makanan', 'ga', 'pernah', 'bisa', 'transfer', 'atau', 'transaksi', 'apapun', 'sama', 'sekali', 'ga', 'bisa', 'buka', 'aplikasi', 'masuk', 'akun', 'aja', 'harus', 'verifikasi', 'dan', 'cuma', 'di', 'telpon', 'doang', 'ga', 'ada', 'di', 'kasih', 'kode', 'berkali', 'kali', 'seperti', 'itu', 'tolong', 'ya', 'di', 'perhatikan', 'komplain', 'saya', 'karena', 'saya', 'masih', 'simpan', 'saldo', 'rb', 'sama', 'sekali', 'ga', 'bisa', 'di', 'gunakan', 'nih']","['hai', 'tolong', 'beresin', 'aplikasi', 'gampangin', 'utk', 'akses', 'speadcash', 'simpan', 'rb', 'ga', 'pie', 'karepe', 'kirim', 'barang', 'ga', 'dapet', 'driver', 'pesen', 'makanan', 'ga', 'transfer', 'transaksi', 'apapun', 'ga', 'buka', 'aplikasi', 'masuk', 'akun', 'aja', 'verifikasi', 'telpon', 'doang', 'ga', 'kasih', 'kode', 'berkali', 'kali', 'tolong', 'ya', 'perhatikan', 'komplain', 'simpan', 'saldo', 'rb', 'ga', 'nih']",['hai tolong resin aplikasi gampangin utk akses speadcash simpan rb ga pie karepe kirim barang ga dapet driver sen makan ga transfer transaksi apa ga buka aplikasi masuk akun aja verifikasi telpon doang ga kasih kode kali kali tolong ya perhati komplain simpan saldo rb ga nih'],0.9878613246465372,0.0121386753534628,0,1,Positif
makarimachmad,5,2021-06-02 19:23:43,"UI bagus, coba lebih genjar ngiklannya",ui bagus coba lebih genjar ngiklannya,"['ui', 'bagus', 'coba', 'lebih', 'genjar', 'ngiklannya']","['ui', 'bagus', 'coba', 'genjar', 'ngiklannya']",['ui bagus coba genjar ngiklannya'],0.0876637467620151,0.9123362532379848,1,0,Positif
Erni Lilik winartin,5,2021-05-31 16:23:12,Mantap sangat membantu dan murah,mantap sangat membantu dan murah,"['mantap', 'sangat', 'membantu', 'dan', 'murah']","['mantap', 'membantu', 'murah']",['mantap bantu murah'],0.1262132826298335,0.8737867173701666,1,0,Positif
Wahyu Priyo,2,2021-05-31 13:16:10,Ga bisa login pakde.. Angell,ga bisa login pakde angell,"['ga', 'bisa', 'login', 'pakde', 'angell']","['ga', 'login', 'pakde', 'angell']",['ga login pakde angell'],0.6937109147703345,0.3062890852296654,0,1,Negatif
Muhatin hasibuan,1,2021-05-31 00:03:39,"Kadang pengen suport produk lokal yg baru2, nyatanya lebih murah pake grab dan gojek 🤣🥺",kadang pengen suport produk lokal yg baru nyatanya lebih murah pake grab dan gojek ,"['kadang', 'pengen', 'suport', 'produk', 'lokal', 'yg', 'baru', 'nyatanya', 'lebih', 'murah', 'pake', 'grab', 'dan', 'gojek']","['kadang', 'pengen', 'suport', 'produk', 'lokal', 'yg', 'murah', 'pake', 'grab', 'gojek']",['kadang ken suport produk lokal yg murah pake grab gojek'],0.1012265962582067,0.8987734037417932,1,0,Positif
Domas Angga,1,2021-05-30 13:17:40,"Aplikasi gak beres, lokasi driver gak jalan tapi tiba² dah sampai. Sinyal jg lancar padahal. Jd gak bisa kontrol drivernya !",aplikasi gak beres lokasi driver gak jalan tapi tiba dah sampai sinyal jg lancar padahal jd gak bisa kontrol drivernya ,"['aplikasi', 'gak', 'beres', 'lokasi', 'driver', 'gak', 'jalan', 'tapi', 'tiba', 'dah', 'sampai', 'sinyal', 'jg', 'lancar', 'padahal', 'jd', 'gak', 'bisa', 'kontrol', 'drivernya']","['aplikasi', 'gak', 'beres', 'lokasi', 'driver', 'gak', 'jalan', 'dah', 'sinyal', 'jg', 'lancar', 'jd', 'gak', 'kontrol', 'drivernya']",['aplikasi gak beres lokasi driver gak jalan dah sinyal jg lancar jd gak kontrol drivernya'],0.9627355394797108,0.0372644605202891,0,1,Positif
Letisya Djumoko,1,2021-05-29 14:00:13,"aplikasi ga jelas, dikit2 update ke logout sendiri. udah gt kalo order lama dapet drivernya.",aplikasi ga jelas dikit update ke logout sendiri udah gt kalo order lama dapet drivernya ,"['aplikasi', 'ga', 'jelas', 'dikit', 'update', 'ke', 'logout', 'sendiri', 'udah', 'gt', 'kalo', 'order', 'lama', 'dapet', 'drivernya']","['aplikasi', 'ga', 'dikit', 'update', 'logout', 'udah', 'gt', 'kalo', 'order', 'dapet', 'drivernya']",['aplikasi ga dikit update logout udah gt kalo order dapet drivernya'],0.9542545824653634,0.0457454175346365,0,1,Positif
Su Yatno,5,2021-05-29 13:26:28,"Bisa di permudah enggak daftar akun castamernya?? Nelfon doang , kode gak masuk"", sampee 5x, Untung sabar gua orangnya, kalau orang lain paling dah kagol, nyari aplikasi lain.",bisa di permudah enggak daftar akun castamernya nelfon doang kode gak masuk sampee untung sabar gua orangnya kalau orang lain paling dah kagol nyari aplikasi lain ,"['bisa', 'di', 'permudah', 'enggak', 'daftar', 'akun', 'castamernya', 'nelfon', 'doang', 'kode', 'gak', 'masuk', 'sampee', 'untung', 'sabar', 'gua', 'orangnya', 'kalau', 'orang', 'lain', 'paling', 'dah', 'kagol', 'nyari', 'aplikasi', 'lain']","['permudah', 'daftar', 'akun', 'castamernya', 'nelfon', 'doang', 'kode', 'gak', 'masuk', 'sampee', 'untung', 'sabar', 'gua', 'orangnya', 'orang', 'dah', 'kagol', 'nyari', 'aplikasi']",['mudah daftar akun castamernya nelfon doang kode gak masuk sampee untung sabar gua orang orang dah kagol nyari aplikasi'],0.9189085113278764,0.0810914886721236,0,1,Positif
mohammad ikhfan,5,2021-05-29 12:08:22,Mantul 👍👍👍,mantul ,['mantul'],['mantul'],['mantul'],0.2507197506205103,0.7492802493794897,1,0,Negatif
Indah Mayasari,4,2021-05-29 04:11:59,Untuk masuk ke aplikasi butuh waktu lama.. Bisa 10 menit sedangkan kita customer keburu waktu juga,untuk masuk ke aplikasi butuh waktu lama bisa menit sedangkan kita customer keburu waktu juga,"['untuk', 'masuk', 'ke', 'aplikasi', 'butuh', 'waktu', 'lama', 'bisa', 'menit', 'sedangkan', 'kita', 'customer', 'keburu', 'waktu', 'juga']","['masuk', 'aplikasi', 'butuh', 'menit', 'customer', 'keburu']",['masuk aplikasi butuh menit customer keburu'],0.9027253513984188,0.097274648601581,0,1,Negatif
Herlina Kusumawati,5,2021-05-28 08:59:47,Sukses selalu,sukses selalu,"['sukses', 'selalu']",['sukses'],['sukses'],0.2501128938999473,0.7498871061000527,1,0,Positif
Felix Andri irvani,1,2021-05-28 07:21:43,"Lelet pol Yg mau buru"" Mikir"" Dulu pake apk ini",lelet pol yg mau buru mikir dulu pake apk ini,"['lelet', 'pol', 'yg', 'mau', 'buru', 'mikir', 'dulu', 'pake', 'apk', 'ini']","['lelet', 'pol', 'yg', 'buru', 'mikir', 'pake', 'apk']",['lelet pol yg buru mikir pake apk'],0.5073767229243659,0.4926232770756341,0,1,Negatif
Amin Udin,3,2021-05-27 23:26:47,"Apk bikin sebal,kode otp katane diisikan otomatis, tapi kok gk masuk2",apk bikin sebal kode otp katane diisikan otomatis tapi kok gk masuk ,"['apk', 'bikin', 'sebal', 'kode', 'otp', 'katane', 'diisikan', 'otomatis', 'tapi', 'kok', 'gk', 'masuk']","['apk', 'bikin', 'sebal', 'kode', 'otp', 'katane', 'diisikan', 'otomatis', 'gk', 'masuk']",['apk bikin sebal kode otp katane isi otomatis gk masuk'],0.950380754365333,0.0496192456346669,0,1,Negatif
Djamalus Marhailis,3,2021-05-27 06:55:08,GBU,gbu,['gbu'],['gbu'],['gbu'],0.2557051461601207,0.7442948538398793,1,0,Negatif
Cahyo Kuncoro TV,1,2021-05-27 03:26:20,Aplikasinya bagus tapi setelah di update ini jelek nggak bisa pesen apapun drivernya katanya sedang sbk,aplikasinya bagus tapi setelah di update ini jelek nggak bisa pesen apapun drivernya katanya sedang sbk,"['aplikasinya', 'bagus', 'tapi', 'setelah', 'di', 'update', 'ini', 'jelek', 'nggak', 'bisa', 'pesen', 'apapun', 'drivernya', 'katanya', 'sedang', 'sbk']","['aplikasinya', 'bagus', 'update', 'jelek', 'nggak', 'pesen', 'apapun', 'drivernya', 'sbk']",['aplikasi bagus update jelek nggak sen apa drivernya sbk'],0.7995657039228751,0.2004342960771249,0,1,Positif
Parmanto Kenari,5,2021-05-25 09:01:07,Salam sehat ayo lanjut....,salam sehat ayo lanjut ,"['salam', 'sehat', 'ayo', 'lanjut']","['salam', 'sehat', 'ayo']",['salam sehat ayo'],0.1287968540422662,0.8712031459577337,1,0,Positif
sulistyok hw,5,2021-05-24 15:25:24,Mudah2 bisa bersaing dengan ojol lainya...dan tambah maju/sukses,mudah bisa bersaing dengan ojol lainya dan tambah maju sukses,"['mudah', 'bisa', 'bersaing', 'dengan', 'ojol', 'lainya', 'dan', 'tambah', 'maju', 'sukses']","['mudah', 'bersaing', 'ojol', 'lainya', 'maju', 'sukses']",['mudah saing ojol lai maju sukses'],0.0718849374335141,0.928115062566486,1,0,Positif
Charolin Contesa Barutu,1,2021-05-24 11:57:03,Klo mau mesen masa hrs log in trs. Ga bagus jelek bgt ribettt,klo mau mesen masa hrs log in trs ga bagus jelek bgt ribettt,"['klo', 'mau', 'mesen', 'masa', 'hrs', 'log', 'in', 'trs', 'ga', 'bagus', 'jelek', 'bgt', 'ribettt']","['klo', 'mesen', 'hrs', 'log', 'in', 'trs', 'ga', 'bagus', 'jelek', 'bgt', 'ribettt']",['klo mesen hrs log in trs ga bagus jelek bgt ribettt'],0.6299740356101802,0.3700259643898199,0,1,Negatif
Laras Salon spa khusus wanita,4,2021-05-23 07:34:04,"tingkatkan lagi dong, masa cari toko anugerah jogja lokasi tdk bs d temukan",tingkatkan lagi dong masa cari toko anugerah jogja lokasi tdk bs temukan,"['tingkatkan', 'lagi', 'dong', 'masa', 'cari', 'toko', 'anugerah', 'jogja', 'lokasi', 'tdk', 'bs', 'temukan']","['tingkatkan', 'cari', 'toko', 'anugerah', 'jogja', 'lokasi', 'tdk', 'bs', 'temukan']",['tingkat cari toko anugerah jogja lokasi tdk bs temu'],0.7361884170221595,0.2638115829778404,0,1,Negatif
Norfaizatullina balangan,1,2021-05-22 11:56:22,"Saya sdh order makanan berpuluh2 kali tpi restoran selalu tutup padahal dilain hari, mohon untuk diperbaiki untuk keterangan resto buka atau tutup. Kasian drivernya juga udh smpe resto malah tutup",saya sdh order makanan berpuluh kali tpi restoran selalu tutup padahal dilain hari mohon untuk diperbaiki untuk keterangan resto buka atau tutup kasian drivernya juga udh smpe resto malah tutup,"['saya', 'sdh', 'order', 'makanan', 'berpuluh', 'kali', 'tpi', 'restoran', 'selalu', 'tutup', 'padahal', 'dilain', 'hari', 'mohon', 'untuk', 'diperbaiki', 'untuk', 'keterangan', 'resto', 'buka', 'atau', 'tutup', 'kasian', 'drivernya', 'juga', 'udh', 'smpe', 'resto', 'malah', 'tutup']","['sdh', 'order', 'makanan', 'berpuluh', 'kali', 'tpi', 'restoran', 'tutup', 'dilain', 'mohon', 'diperbaiki', 'keterangan', 'resto', 'buka', 'tutup', 'kasian', 'drivernya', 'udh', 'smpe', 'resto', 'tutup']",['sdh order makan puluh kali tpi restoran tutup lain mohon baik terang resto buka tutup kasi drivernya udh smpe resto tutup'],0.9755283329592548,0.0244716670407451,0,1,Positif
Cahyanadi Nadi,5,2021-05-21 09:22:52,Ok,ok,['ok'],['ok'],['ok'],0.2501741927299574,0.7498258072700426,1,0,Positif
Tary Mozza,2,2021-05-19 10:35:14,"Aplikasinya perlu perbaikan bgt deh, driver ga komunikatif...nunggu 30 menit ga ad respon dr driver, saldo speed cash kepotong, trus ga ad menu cancel dr customer...udh berkali2 pesen pasti drivernya lamaa banget",aplikasinya perlu perbaikan bgt deh driver ga komunikatif nunggu menit ga ad respon dr driver saldo speed cash kepotong trus ga ad menu cancel dr customer udh berkali pesen pasti drivernya lamaa banget,"['aplikasinya', 'perlu', 'perbaikan', 'bgt', 'deh', 'driver', 'ga', 'komunikatif', 'nunggu', 'menit', 'ga', 'ad', 'respon', 'dr', 'driver', 'saldo', 'speed', 'cash', 'kepotong', 'trus', 'ga', 'ad', 'menu', 'cancel', 'dr', 'customer', 'udh', 'berkali', 'pesen', 'pasti', 'drivernya', 'lamaa', 'banget']","['aplikasinya', 'perbaikan', 'bgt', 'deh', 'driver', 'ga', 'komunikatif', 'nunggu', 'menit', 'ga', 'ad', 'respon', 'dr', 'driver', 'saldo', 'speed', 'cash', 'kepotong', 'trus', 'ga', 'ad', 'menu', 'cancel', 'dr', 'customer', 'udh', 'berkali', 'pesen', 'drivernya', 'lamaa', 'banget']",['aplikasi baik bgt deh driver ga komunikatif nunggu menit ga ad respon dr driver saldo speed cash potong trus ga ad menu cancel dr customer udh kali sen drivernya lamaa banget'],0.9827372318246932,0.0172627681753068,0,1,Positif
Jibril Bos Enjoy,1,2021-05-19 09:13:35,Driver kadang men cancel karena jarak jauh dan harga murah .,driver kadang men cancel karena jarak jauh dan harga murah ,"['driver', 'kadang', 'men', 'cancel', 'karena', 'jarak', 'jauh', 'dan', 'harga', 'murah']","['driver', 'kadang', 'men', 'cancel', 'jarak', 'harga', 'murah']",['driver kadang men cancel jarak harga murah'],0.776627748411667,0.2233722515883328,0,1,Positif
markusnur poles,5,2021-05-19 07:50:28,Oke siap mengaspal walaupun sepi,oke siap mengaspal walaupun sepi,"['oke', 'siap', 'mengaspal', 'walaupun', 'sepi']","['oke', 'mengaspal', 'sepi']",['oke aspal sepi'],0.2100283075372626,0.7899716924627374,1,0,Positif
Didik Herwanto,5,2021-05-19 05:18:17,"driver ramah, cepat, murah, mantab",driver ramah cepat murah mantab,"['driver', 'ramah', 'cepat', 'murah', 'mantab']","['driver', 'ramah', 'cepat', 'murah', 'mantab']",['driver ramah cepat murah mantab'],0.4547404326111107,0.5452595673888893,1,0,Positif
Indra Setyawan,5,2021-05-18 16:52:02,"Tetep harus di perbaiki, masih banyak yang bug. Tp saya bangga lokal punya aplikasi. Kasih promo terus jangan sampai kendor. 👍👍👍",tetep harus di perbaiki masih banyak yang bug tp saya bangga lokal punya aplikasi kasih promo terus jangan sampai kendor ,"['tetep', 'harus', 'di', 'perbaiki', 'masih', 'banyak', 'yang', 'bug', 'tp', 'saya', 'bangga', 'lokal', 'punya', 'aplikasi', 'kasih', 'promo', 'terus', 'jangan', 'sampai', 'kendor']","['tetep', 'perbaiki', 'bug', 'tp', 'bangga', 'lokal', 'aplikasi', 'kasih', 'promo', 'kendor']",['tetep baik bug tp bangga lokal aplikasi kasih promo kendor'],0.2653422528748335,0.7346577471251664,1,0,Positif
Purwanti,5,2021-05-18 13:37:10,Mantap,mantap,['mantap'],['mantap'],['mantap'],0.2500731584291216,0.7499268415708784,1,0,Positif
Joko Meiyanto,5,2021-05-18 06:06:34,Sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],['bantu'],0.2501756320033388,0.7498243679966612,1,0,Negatif
Bhe Drive-02,1,2021-05-16 18:43:39,"Tadinya banyak berharap dgn aplikasi ini, bisa unt pilihan lain selain duo ijo.. Tapi perjalanan ke sini makin ga nyaman... Mau login, otp ga dikirim2.. verifikasi otomatis ga datang2... berkali kali seperti itu... hingga bosan unt login lagi.. Bila ingin jd tuan rumah dinegeri sendiri, buatlah nyaman penggunanya(user)",tadinya banyak berharap dgn aplikasi ini bisa unt pilihan lain selain duo ijo tapi perjalanan ke sini makin ga nyaman mau login otp ga dikirim verifikasi otomatis ga datang berkali kali seperti itu hingga bosan unt login lagi bila ingin jd tuan rumah dinegeri sendiri buatlah nyaman penggunanya user ,"['tadinya', 'banyak', 'berharap', 'dgn', 'aplikasi', 'ini', 'bisa', 'unt', 'pilihan', 'lain', 'selain', 'duo', 'ijo', 'tapi', 'perjalanan', 'ke', 'sini', 'makin', 'ga', 'nyaman', 'mau', 'login', 'otp', 'ga', 'dikirim', 'verifikasi', 'otomatis', 'ga', 'datang', 'berkali', 'kali', 'seperti', 'itu', 'hingga', 'bosan', 'unt', 'login', 'lagi', 'bila', 'ingin', 'jd', 'tuan', 'rumah', 'dinegeri', 'sendiri', 'buatlah', 'nyaman', 'penggunanya', 'user']","['berharap', 'dgn', 'aplikasi', 'unt', 'pilihan', 'duo', 'ijo', 'perjalanan', 'ga', 'nyaman', 'login', 'otp', 'ga', 'dikirim', 'verifikasi', 'otomatis', 'ga', 'berkali', 'kali', 'bosan', 'unt', 'login', 'jd', 'tuan', 'rumah', 'dinegeri', 'buatlah', 'nyaman', 'penggunanya', 'user']",['harap dgn aplikasi unt pilih duo ijo jalan ga nyaman login otp ga kirim verifikasi otomatis ga kali kali bosan unt login jd tuan rumah negeri buat nyaman guna user'],0.8982533053649047,0.1017466946350954,0,1,Negatif
Septina Artatie,1,2021-05-16 15:26:44,Mau verifikasi aja susah. Gmna mau pkai nya. 😔,mau verifikasi aja susah gmna mau pkai nya ,"['mau', 'verifikasi', 'aja', 'susah', 'gmna', 'mau', 'pkai', 'nya']","['verifikasi', 'aja', 'susah', 'gmna', 'pkai', 'nya']",['verifikasi aja susah gmna pkai nya'],0.9243767436773144,0.0756232563226857,0,1,Negatif
ryan gunsa novianto,1,2021-05-16 10:46:47,"Bagaimana ini kok tidak bisa di buka apl nya,saya mau pergi tidak bisa dibuka Muncul lokasi sudah 2 lebih",bagaimana ini kok tidak bisa di buka apl nya saya mau pergi tidak bisa dibuka muncul lokasi sudah lebih,"['bagaimana', 'ini', 'kok', 'tidak', 'bisa', 'di', 'buka', 'apl', 'nya', 'saya', 'mau', 'pergi', 'tidak', 'bisa', 'dibuka', 'muncul', 'lokasi', 'sudah', 'lebih']","['buka', 'apl', 'nya', 'pergi', 'dibuka', 'muncul', 'lokasi']",['buka apl nya pergi buka muncul lokasi'],0.8932359498075266,0.1067640501924734,0,1,Negatif
Meow Meow,1,2021-05-16 08:34:14,Kecewa,kecewa,['kecewa'],['kecewa'],['kecewa'],0.7492381355157328,0.2507618644842672,0,1,Negatif
Bandi Subandi,5,2021-05-16 06:14:29,"Mudah untuk dibuka,",mudah untuk dibuka ,"['mudah', 'untuk', 'dibuka']","['mudah', 'dibuka']",['mudah buka'],0.4863155633431066,0.5136844366568935,1,0,Positif
Alfian Putra,5,2021-05-16 04:57:20,Ok,ok,['ok'],['ok'],['ok'],0.2501741927299574,0.7498258072700426,1,0,Positif
Separuh Aku Minang,1,2021-05-15 09:48:56,Tolol kali app nya. Resto tutup tapi app buka. Sampe lebih 5x ganti gofood resto tutup di app buka. Gila gak mutu app nya.,tolol kali app nya resto tutup tapi app buka sampe lebih ganti gofood resto tutup di app buka gila gak mutu app nya ,"['tolol', 'kali', 'app', 'nya', 'resto', 'tutup', 'tapi', 'app', 'buka', 'sampe', 'lebih', 'ganti', 'gofood', 'resto', 'tutup', 'di', 'app', 'buka', 'gila', 'gak', 'mutu', 'app', 'nya']","['tolol', 'kali', 'app', 'nya', 'resto', 'tutup', 'app', 'buka', 'sampe', 'ganti', 'gofood', 'resto', 'tutup', 'app', 'buka', 'gila', 'gak', 'mutu', 'app', 'nya']",['tolol kali app nya resto tutup app buka sampe ganti gofood resto tutup app buka gila gak mutu app nya'],0.9729723368796936,0.0270276631203064,0,1,Negatif
Mochamad Imam Santoso,5,2021-05-14 20:16:28,Bagus,bagus,['bagus'],['bagus'],['bagus'],0.2507895359629051,0.7492104640370949,1,0,Positif
Demange Klungsur,5,2021-05-14 16:09:35,Smg bisa membantu mengurangi pengangguran & bisa mensejahterakan masyarakat jogja,smg bisa membantu mengurangi pengangguran bisa mensejahterakan masyarakat jogja,"['smg', 'bisa', 'membantu', 'mengurangi', 'pengangguran', 'bisa', 'mensejahterakan', 'masyarakat', 'jogja']","['smg', 'membantu', 'mengurangi', 'pengangguran', 'mensejahterakan', 'masyarakat', 'jogja']",['smg bantu kurang anggur sejahtera masyarakat jogja'],0.0661429382018383,0.9338570617981616,1,0,Negatif
Adventure Rider,1,2021-05-14 14:01:49,"Driver sesuka hati cancel orderan, Applikasi ini bakal Rusak karena ulah Driver. Pelanggan pada kabur...Semoga kaya aplikasi sebelah, cancel oderan bisa dapat pelanggaran",driver sesuka hati cancel orderan applikasi ini bakal rusak karena ulah driver pelanggan pada kabur semoga kaya aplikasi sebelah cancel oderan bisa dapat pelanggaran,"['driver', 'sesuka', 'hati', 'cancel', 'orderan', 'applikasi', 'ini', 'bakal', 'rusak', 'karena', 'ulah', 'driver', 'pelanggan', 'pada', 'kabur', 'semoga', 'kaya', 'aplikasi', 'sebelah', 'cancel', 'oderan', 'bisa', 'dapat', 'pelanggaran']","['driver', 'sesuka', 'hati', 'cancel', 'orderan', 'applikasi', 'rusak', 'ulah', 'driver', 'pelanggan', 'kabur', 'semoga', 'kaya', 'aplikasi', 'sebelah', 'cancel', 'oderan', 'pelanggaran']",['driver suka hati cancel order applikasi rusak ulah driver langgan kabur moga kaya aplikasi belah cancel oderan langgar'],0.8376623248150559,0.1623376751849441,0,1,Positif
